,NDB_No,Shrt_Desc,popularity,Protein_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(mcg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(mcg),Choline_Tot_ (mg),Vit_B12_(mcg),Vit_A_RAE,Vit_E_(mg),Vit_D_mcg,Vit_K_(mcg),macro,groupname,micro
71,18102,"CAKE,WHITE,PREP FROM RECIPE W/COCNT FRSTNG",0.0,1.2474000000000003,25.515,0.32886000000000004,3.4020000000000006,19.845,28.0665,0.09355500000000001,0.018994500000000004,0.0785295,3.0334499999999998,0.028350000000000004,0.03628800000000001,0.053581500000000004,0.30136050000000003,0.047344500000000005,0.0082215,8.7885,1.7010000000000003,0.01701,3.4020000000000006,0.03402,0.05670000000000001,1.16235,18.0,BakedGoods,BakedGoods8
72,18103,"COFFEECAKE,CHEESE",0.0,1.9845000000000002,16.7265,0.18144000000000002,4.2525,28.633500000000005,81.9315,0.16726500000000002,0.014742,0.048762,3.7705500000000005,0.028350000000000004,0.0297675,0.035437500000000004,0.19334700000000002,0.11340000000000001,0.016443,11.056500000000002,0.0,0.09639000000000002,24.381,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
73,18104,"COFFEECAKE,CINN W/CRUMB TOPPING,COMMLY PREP,ENR",0.0,1.9278,15.309000000000001,0.541485,6.237,30.618000000000002,34.8705,0.22963500000000003,0.035437500000000004,0.127575,4.8762,0.08505000000000001,0.059251500000000006,0.06492150000000001,0.475713,0.1856925,0.007654500000000001,17.2935,0.0,0.05103,9.355500000000001,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods8
74,18105,"COFFEECAKE,CREME-FILLED W/CHOC FRSTNG",0.0,1.4175,10.773,0.14458500000000002,4.2525,21.2625,22.113000000000003,0.12474,0.019845000000000005,0.05386500000000001,4.0824,0.028350000000000004,0.022680000000000002,0.020979,0.23814,0.11113200000000001,0.011623500000000002,11.623500000000002,0.0,0.05670000000000001,10.4895,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods8
75,18106,"COFFEECAKE,FRUIT",0.0,1.4742000000000002,12.7575,0.688905,4.819500000000001,33.453,25.515,0.18427500000000002,0.008505,0.06804,4.6777500000000005,0.22680000000000003,0.0104895,0.05386500000000001,0.7294455000000001,0.18711000000000003,0.0104895,13.3245,0.0,0.0056700000000000006,1.9845000000000002,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods8
76,18107,"COFFEECAKE,CINN W/CRUMB TOPPING,DRY MIX",0.0,1.3608000000000002,41.958,0.5386500000000001,5.3865,72.57600000000001,24.664500000000004,0.09639000000000002,0.06237,0.1165185,4.564350000000001,0.05670000000000001,0.0824985,0.036855,0.7101675000000001,0.0377055,0.012474,24.381,1.3324500000000001,0.0,1.9845000000000002,0.03402,0.0,1.50255,18.0,BakedGoods,BakedGoods10
77,18108,"COFFEECAKE,CINN W/CRUMB TOPPING,DRY MIX,PREP",0.0,1.55925,38.556000000000004,0.405405,5.103,60.9525,31.752000000000002,0.127575,0.0422415,0.087885,4.73445,0.05670000000000001,0.047344500000000005,0.0496125,0.43063650000000003,0.07626150000000001,0.014175000000000002,13.608000000000002,8.07975,0.03969000000000001,9.9225,0.05670000000000001,0.14175000000000001,1.0206,18.0,BakedGoods,BakedGoods0
78,18110,"CAKE,FRUITCAKE,COMMLY PREP",3.0,0.82215,9.355500000000001,0.586845,4.5360000000000005,14.742,43.3755,0.076545,0.014175000000000002,0.06237,0.5670000000000001,0.14175000000000001,0.014175000000000002,0.028066500000000005,0.22424850000000002,0.064071,0.013041,5.67,2.5231500000000002,0.0028350000000000003,1.9845000000000002,0.25515,0.0,0.4252500000000001,18.0,BakedGoods,BakedGoods8
79,18112,"CAKE,PUDDING-TYPE,GERMAN CHOC,DRY MIX",0.0,1.7931,81.27,1.2942999999999998,9.46,126.42,65.79,0.18059999999999998,0.06708,0.045149999999999996,1.3330000000000002,0.0,0.09933,0.09933,0.9954500000000001,0.030959999999999998,0.015050000000000001,28.38,1.806,0.0,0.43,0.0344,0.0,1.6340000000000001,18.0,BakedGoods,BakedGoods10
80,18114,"CAKE,GINGERBREAD,DRY MIX",2.0,1.2474000000000003,26.649,1.3324500000000001,5.9535,64.071,96.6735,0.10206,0.069741,0.15762600000000002,0.59535,0.05670000000000001,0.09639000000000002,0.06804,0.722925,0.0666225,0.011623500000000002,14.4585,3.0334499999999998,0.0,0.0,0.05670000000000001,0.0,1.8144000000000002,18.0,BakedGoods,BakedGoods0
81,18116,"CAKE,GINGERBREAD,PREP FROM RECIPE",0.0,1.10565,20.128500000000003,0.81648,19.845,15.309000000000001,124.45650000000002,0.11056500000000001,0.055282500000000005,0.1936305,4.62105,0.028350000000000004,0.05386500000000001,0.04592700000000001,0.492723,0.10631250000000002,0.05386500000000001,9.355500000000001,0.0,0.01701,3.9690000000000003,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
82,18117,"CAKE,PUDDING-TYPE,MARBLE,DRY MIX",0.0,0.9639,21.546,0.45927000000000007,5.103,77.9625,34.8705,0.099225,0.0382725,0.039406500000000004,0.7371000000000001,0.0,0.051313500000000005,0.036855,0.43829100000000004,0.027216,0.007087500000000001,10.206,1.27575,0.0,0.28350000000000003,0.240975,0.0,0.7938,18.0,BakedGoods,BakedGoods10
83,18119,"CAKE,PNAPPL UPSIDE-DOWN,PREP FROM RECIPE",0.0,0.9922500000000001,34.02,0.41958,3.6855,23.247000000000003,31.752000000000002,0.087885,0.0246645,0.099225,2.6649000000000003,0.34020000000000006,0.043375500000000004,0.044226,0.33736499999999997,0.05726700000000001,0.009639000000000002,7.371,0.0,0.022680000000000002,17.577,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods8
84,18120,"CAKE,POUND,COMMLY PREP,BUTTER (INCLUDES FRSH & FROZEN)",25.0,3.05,28.67,0.9028,4.88,85.4,90.89,0.2623,0.025620000000000004,0.06709999999999999,3.05,0.0,0.10552999999999998,0.15189,0.98515,0.29585,0.021959999999999997,25.62,40.01599999999999,0.21960000000000002,42.7,0.39649999999999996,0.48800000000000004,1.037,18.0,BakedGoods,BakedGoods10
85,18121,"CAKE,POUND,COMMLY PREP,OTHER THAN ALL BUTTER,ENR",0.0,1.56,19.2,0.486,3.9,40.2,31.8,0.117,0.0162,0.026399999999999996,2.04,0.03,0.0429,0.07800000000000001,0.4047,0.08549999999999999,0.0069,10.8,0.0,0.042,10.5,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods8
86,18126,"CAKE,SHORTCAKE,BISCUIT-TYPE,PREP FROM RECIPE",0.0,1.72935,58.1175,0.72009,4.5360000000000005,40.5405,30.051000000000002,0.13608,0.021546,0.09355500000000001,4.819500000000001,0.05670000000000001,0.08816850000000001,0.07711200000000001,0.7294455000000001,0.070308,0.008505,15.025500000000001,0.0,0.019845000000000005,5.103,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
87,18127,"CAKE,SNACK CAKES,CREME-FILLED,CHOC W/ FRSTNG",57.0,1.029105,32.886,1.0206,10.206,24.664500000000004,49.896,0.29484,0.0864675,0.1374975,0.9639,0.5386500000000001,0.0104895,0.021262500000000004,0.2622375,0.0235305,0.0405405,7.371,5.840100000000001,0.01701,0.28350000000000003,0.30901500000000004,0.0,3.0051,18.0,BakedGoods,BakedGoods0
88,18128,"CAKE,SNACK CAKES,CREME-FILLED,SPONGE",37.0,0.9837450000000001,6.804000000000001,0.38556000000000007,2.2680000000000002,52.4475,20.128500000000003,0.17010000000000003,0.041958,0.0864675,0.9922500000000001,0.028350000000000004,0.051313500000000005,0.047628000000000004,0.4391415,0.064071,0.0,10.773,10.716299999999999,0.05386500000000001,1.4175,0.17577,0.028350000000000004,2.74995,18.0,BakedGoods,BakedGoods8
89,18131,"CAKE,WHITE,DRY MIX,SPL DIETARY (INCL LEMON-FLAVORED)",0.0,0.8505000000000001,7.371,0.564165,2.835,83.916,42.2415,0.08505000000000001,0.016159500000000004,0.08505000000000001,0.70875,0.0,0.08193149999999999,0.0507465,0.6789825,0.055566000000000004,0.005103,19.561500000000002,0.0,0.0,0.0,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods10
90,18133,"CAKE,SPONGE,COMMLY PREP",5.0,1.5309000000000004,19.845,0.7711200000000001,3.1185,38.8395,28.0665,0.14458500000000002,0.017577,0.059535,2.57985,0.0,0.06889050000000001,0.07626150000000001,0.5477219999999999,0.135513,0.014742,13.3245,10.517850000000001,0.06804,12.474,0.06804,0.05670000000000001,0.05670000000000001,18.0,BakedGoods,BakedGoods8
91,18134,"CAKE,SPONGE,PREP FROM RECIPE",0.0,2.06955,11.907,0.44793000000000005,2.5515,28.35,39.9735,0.16726500000000002,0.015876,0.047344500000000005,5.24475,0.0,0.0450765,0.0853335,0.341334,0.154791,0.0167265,11.056500000000002,0.0,0.104895,21.829500000000003,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods8
92,18135,"CAKE,PUDDING-TYPE,WHITE,ENR,DRY MIX",0.0,1.10565,21.829500000000003,0.38556000000000007,2.5515,78.52950000000001,20.412,0.07087500000000001,0.015876,0.07881300000000001,0.7654500000000002,0.0,0.07938000000000002,0.05103,0.6874875,0.0660555,0.005103,25.7985,1.10565,0.011340000000000001,0.0,0.022680000000000002,0.0,1.16235,18.0,BakedGoods,BakedGoods10
93,18139,"CAKE,WHITE,PREP FROM RECIPE WO/FRSTNG",0.0,3.9960000000000004,96.2,1.1248,8.88,68.82,70.3,0.2368,0.04366,0.14578000000000002,9.62,0.14800000000000002,0.13763999999999998,0.17908000000000002,1.13442,0.13616,0.01554,28.12,4.218,0.0592,11.1,0.08879999999999999,0.0,3.7739999999999996,18.0,BakedGoods,BakedGoods10
94,18140,"CAKE,YEL,COMMLY PREP,W/ CHOC FRSTNG,IN-STORE BAKERY",0.0,4.5504,46.08,2.9232,28.8,198.72,269.28,0.6048,0.22896,0.31968,8.496,0.0,0.061919999999999996,0.13391999999999998,1.1520000000000001,0.2376,0.0,31.68,25.055999999999997,0.0,10.08,6.48,0.28800000000000003,36.144,18.0,BakedGoods,BakedGoods1
95,18141,"CAKE,YEL,COMMLY PREP,W/VANILLA FRSTNG",0.0,2.0033000000000003,41.54,0.7169,4.02,95.81,35.51,0.1675,0.02278,0.06365,3.685,0.0,0.067,0.046900000000000004,0.335,0.2345,0.02881,18.09,40.87,0.10049999999999999,21.44,0.7972999999999999,0.268,4.623,18.0,BakedGoods,BakedGoods10
96,18142,"CAKE,PUDDING-TYPE,YEL,DRY MIX",0.0,1.1340000000000001,32.6025,0.445095,2.5515,71.7255,17.860500000000002,0.076545,0.016443,0.07938000000000002,0.6804000000000001,0.0,0.0870345,0.053298000000000005,0.7336980000000001,0.068607,0.004536000000000001,29.484,1.3608000000000002,0.014175000000000002,0.0,0.21829500000000002,0.0,0.70875,18.0,BakedGoods,BakedGoods10
97,18144,"CAKE,YEL,ENR,DRY MIX",25.0,1.591,90.73,0.8944,4.3,133.3,20.21,0.11610000000000001,0.030959999999999998,0.08213000000000001,1.29,0.0,0.09933,0.09933,0.9954500000000001,0.15652,0.03311,29.24,2.107,0.043,0.0,0.3956,0.0,1.247,18.0,BakedGoods,BakedGoods10
98,18146,"CAKE,YEL,PREP FROM RECIPE WO/FRSTNG",0.0,3.6039999999999996,99.28,1.1152,8.16,79.56,61.88,0.306,0.03808,0.1292,9.315999999999999,0.136,0.12444,0.15844000000000003,0.99008,0.2108,0.02448,23.12,0.0,0.10880000000000001,27.2,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods10
99,18147,CHEESECAKE COMMLY PREP,0.0,1.55925,14.4585,0.178605,3.1185,26.3655,25.515,0.14458500000000002,0.0056700000000000006,0.03969000000000001,1.4742000000000002,0.11340000000000001,0.007938,0.05471550000000001,0.055282500000000005,0.1618785,0.014742,5.103,13.01265,0.04819500000000001,45.0765,0.15876000000000004,0.14175000000000001,1.2474000000000003,18.0,BakedGoods,BakedGoods8
100,18148,"CHEESECAKE PREP FROM MIX,NO-BAKE TYPE",0.0,1.55925,48.762,0.133245,5.3865,66.339,59.8185,0.13041,0.0082215,0.03402,1.3324500000000001,0.14175000000000001,0.0343035,0.0745605,0.13976550000000001,0.17350200000000002,0.014742,8.505,0.0,0.087885,27.216000000000005,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods10
101,18151,"COOKIES,BROWNIES,COMMLY PREP",156.0,1.3608000000000002,8.2215,0.637875,8.7885,28.633500000000005,42.2415,0.20412,0.063504,0.03628800000000001,1.78605,0.0,0.07229250000000001,0.059535,0.48790350000000005,0.15507450000000003,0.009922500000000002,13.3245,2.835,0.019845000000000005,5.67,0.04252500000000001,0.0,1.84275,18.0,BakedGoods,BakedGoods8
102,18152,"COOKIES,BROWNIES,DRY MIX,REG",0.0,1.1340000000000001,5.3865,0.564165,11.34,23.247000000000003,62.08650000000001,0.18144000000000002,0.07824600000000001,0.09950849999999999,0.7371000000000001,0.08505000000000001,0.04677750000000001,0.04592700000000001,0.533547,0.037138500000000005,0.018994500000000004,9.9225,0.0,0.0,0.28350000000000003,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
103,18154,"COOKIES,BROWNIES,PREP FROM RECIPE",0.0,1.7577,16.1595,0.52164,15.025500000000001,37.422000000000004,49.896,0.274995,0.109998,0.1664145,3.2602500000000005,0.08505000000000001,0.0399735,0.05386500000000001,0.278397,0.09298800000000002,0.026649000000000003,8.2215,0.0,0.045360000000000004,49.896,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
104,18155,"COOKIES,BUTTER,COMMLY PREP,ENR",61.0,1.72935,8.2215,0.6293700000000001,3.4020000000000006,28.917,31.468500000000002,0.10773000000000002,0.05670000000000001,0.04819500000000001,2.3814,0.0,0.104895,0.09497250000000002,0.9043650000000001,0.138348,0.010206,21.546,1.84275,0.10206,46.7775,0.16443000000000002,0.11340000000000001,0.48195,18.0,BakedGoods,BakedGoods8
105,18156,"COOKIES,FUDGE,CAKE-TYPE (INCL TROLLEY CAKES)",0.0,1.4175,9.639000000000001,0.70308,9.072000000000001,23.530500000000004,39.123000000000005,0.15592500000000004,0.0824985,0.09128700000000001,1.0206,0.028350000000000004,0.064071,0.054999,0.34105050000000003,0.069174,0.0087885,12.1905,0.0,0.022680000000000002,0.0,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods8
106,18157,"COOKIES,CHOCOLATE WAFERS",118.0,1.8710999999999998,8.7885,1.136835,15.025500000000001,37.422000000000004,59.535,0.30901500000000004,0.1312605,0.197316,1.6159500000000002,0.0,0.057550500000000004,0.075411,0.8102430000000002,0.10801350000000001,0.0144585,13.3245,4.05405,0.025515,0.8505000000000001,0.20412,0.0,0.6804000000000001,18.0,BakedGoods,BakedGoods0
107,18158,"COOKIES,CHOC CHIP,COMMLY PREP,REG,LOWER FAT",10.0,2.0298,0.0,1.0948,10.88,21.42,45.56,0.2006,0.06936,0.13396,2.04,0.0,0.08942,0.0629,0.67388,0.056100000000000004,0.00748,21.08,1.6660000000000001,0.0,0.0,0.49979999999999997,0.0,1.3939999999999997,18.0,BakedGoods,BakedGoods8
108,18159,"COOKIES,CHOC CHIP,COMMLY PREP,REG,HIGHER FAT,ENR",459.0,0.6578999999999999,2.7090000000000005,0.71982,5.289,14.061000000000002,22.059,0.09288,0.041667,0.07998,0.5031,0.0,0.037668,0.038313,0.343785,0.0,0.007482000000000001,9.288,1.3545000000000003,0.00387,0.0,0.25928999999999996,0.0,4.347300000000001,18.0,BakedGoods,BakedGoods8
109,18160,"COOKIES,CHOC CHIP,COMMLY PREP,SOFT-TYPE",0.0,0.51546,2.4139999999999997,0.57794,4.117999999999999,8.661999999999999,18.46,0.07668,0.032234,0.060065999999999994,0.4402,0.0,0.01988,0.04018599999999999,0.29252,0.05111999999999999,0.0070999999999999995,3.8339999999999996,0.0,0.0,0.0,0.2201,0.0,0.3408,18.0,BakedGoods,BakedGoods8
110,18161,"COOKIES,CHOC CHIP,DRY MIX",0.0,1.3041,12.1905,0.586845,10.206,22.68,58.968,0.17010000000000003,0.08505000000000001,0.1029105,0.6804000000000001,0.0,0.055282500000000005,0.0581175,0.564165,0.0484785,0.004819500000000001,14.4585,0.0,0.0,0.0,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
111,18163,"COOKIES,CHOC CHIP,REFR DOUGH",0.0,1.3134000000000001,4.62,0.66,7.92,22.77,59.4,0.165,0.059399999999999994,0.12308999999999999,1.65,0.0,0.06171,0.06303,0.6517499999999999,0.10164,0.01254,18.81,0.0,0.0264,1.32,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
112,18164,"COOKIES,CHOC CHIP,REFR DOUGH,BKD",0.0,1.38915,7.938000000000001,0.70875,7.6545000000000005,21.546,56.7,0.15876000000000004,0.05670000000000001,0.1340955,1.5876,0.0,0.047061,0.0541485,0.5599125,0.05103,0.0014175000000000001,12.474,0.0,0.019845000000000005,5.103,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
113,18165,"COOKIES,CHOC CHIP,PREP FROM RECIPE,MADE W/MARGARINE",0.0,1.6159500000000002,11.056500000000002,0.69741,15.5925,28.35,63.504000000000005,0.26365500000000003,0.10858050000000001,0.1879605,3.14685,0.08505000000000001,0.0524475,0.05046300000000001,0.38612700000000005,0.07229250000000001,0.024097500000000004,9.355500000000001,0.0,0.022680000000000002,40.5405,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
114,18166,"COOKIES,CHOC SNDWCH,W/CREME FILLING,REG",335.0,1.8756,7.56,4.3704,16.92,33.48,84.24,0.2664,0.12024000000000001,0.252,1.872,0.0,0.07092000000000001,0.08567999999999999,0.9370800000000001,0.09756000000000001,0.00828,21.96,6.911999999999999,0.0,0.36,0.8892,0.0,9.863999999999999,18.0,BakedGoods,BakedGoods0
115,18167,"COOKIES,CHOC SNDWCH,W/CREME FILLING,REG,CHOCOLATE-COATED",0.0,1.0206,9.9225,0.887355,11.056500000000002,25.515,68.04,0.16443000000000002,0.0893025,0.105462,0.9072000000000001,0.0,0.026932500000000005,0.057834,0.3892455,0.05046300000000001,0.012474,5.103,0.9639,0.014175000000000002,0.5670000000000001,0.44793000000000005,0.0,3.1752,18.0,BakedGoods,BakedGoods0
116,18168,"COOKIES,CHOC SNDWCH,W/EX CREME FILLING",29.0,1.2275550000000002,4.5360000000000005,2.2113,10.206,19.561500000000002,38.8395,0.22113000000000002,0.0955395,0.1408995,2.29635,0.0,0.0326025,0.03402,0.5491395000000001,0.040256999999999994,0.0,13.041000000000002,0.9355499999999999,0.0056700000000000006,0.0,0.5358149999999999,0.0,1.7577,18.0,BakedGoods,BakedGoods8
117,18170,"COOKIES,FIG BARS",28.0,1.04895,18.144000000000002,0.82215,7.6545000000000005,17.577,58.68450000000001,0.11056500000000001,0.041674499999999996,0.09724050000000002,0.9355499999999999,0.08505000000000001,0.044793,0.061519500000000005,0.5312790000000001,0.103194,0.021262500000000004,9.9225,4.1391,0.025515,2.5515,0.18427500000000002,0.0,1.6443,18.0,BakedGoods,BakedGoods0
118,18171,"COOKIES,FORTUNE",14.0,1.1907,3.4020000000000006,0.40824,1.9845000000000002,9.9225,11.623500000000002,0.04819500000000001,0.01701,0.05386500000000001,0.82215,0.0,0.051597,0.036855,0.52164,0.0841995,0.0036855,18.711000000000002,1.7010000000000003,0.0028350000000000003,0.28350000000000003,0.008505,0.0,0.31185000000000007,18.0,BakedGoods,BakedGoods8
119,18172,"COOKIES,GINGERSNAPS",3.0,1.5876,21.829500000000003,1.8144000000000002,13.8915,23.530500000000004,98.09100000000001,0.15592500000000004,0.0864675,0.44084249999999997,1.44585,0.0,0.05670000000000001,0.0830655,0.9171225,0.10773000000000002,0.027783000000000002,24.664500000000004,2.4948000000000006,0.0,0.0,0.274995,0.0,0.70875,18.0,BakedGoods,BakedGoods0
120,18173,"COOKIES,GRAHAM CRACKERS,PLN OR HONEY (INCL CINN)",159.0,1.8966150000000002,21.829500000000003,1.0716299999999999,11.34,52.4475,48.195,0.27216,0.04819500000000001,0.2888865,1.78605,0.0,0.0751275,0.0898695,1.2584565,0.11907,0.044226,25.7985,1.6726500000000002,0.0,0.0,0.42808500000000005,0.0,4.05405,18.0,BakedGoods,BakedGoods0
121,18174,"COOKIES,GRAHAM CRACKERS,CHOCOLATE-COATED",10.0,1.08,12.42,0.54,4.32,23.49,72.09,0.054000000000000006,0.05238,0.12528,2.997,0.027000000000000003,0.0729,0.0405,0.45899999999999996,0.10179,0.01728,13.5,6.021,0.027000000000000003,0.54,0.2673,0.0,1.7280000000000002,18.0,BakedGoods,BakedGoods0
122,18175,"COOKIES,LADYFINGERS,W/LEMON JUC&RIND",3.0,3.0051,13.3245,1.01493,3.4020000000000006,49.045500000000004,32.0355,0.32319,0.026932500000000005,0.06804,5.9818500000000006,1.04895,0.08051399999999999,0.121338,0.596484,0.31638600000000006,0.034587,17.01,26.082000000000004,0.21262500000000004,0.8505000000000001,0.178605,0.17010000000000003,0.05670000000000001,18.0,BakedGoods,BakedGoods8
123,18176,"COOKIES,MARSHMLLW,CHOCOLATE-COATED (INCL MARSHMLLW PIES)",5.0,1.1340000000000001,13.041000000000002,0.717255,10.206,27.4995,51.597,0.18427500000000002,0.07427700000000001,0.0807975,1.2474000000000003,0.028350000000000004,0.0263655,0.058968,0.22226400000000002,0.134946,0.017577,6.520500000000001,3.8556,0.04819500000000001,0.28350000000000003,0.03969000000000001,0.0,1.9845000000000002,18.0,BakedGoods,BakedGoods8
124,18177,"COOKIES,MOLASSES",9.0,1.5876,20.979,1.822905,14.742,26.9325,98.09100000000001,0.127575,0.1057455,0.3563595,1.5876,0.0,0.1006425,0.07484400000000001,0.8592885000000001,0.1165185,0.029484,25.2315,2.3814,0.0,0.0,0.031185,0.0,1.55925,18.0,BakedGoods,BakedGoods0
125,18178,"COOKIES,OATMEAL,COMMLY PREP,REG",89.0,1.7577,10.4895,0.73143,9.355500000000001,39.123000000000005,40.257000000000005,0.22396500000000003,0.03798900000000001,0.2378565,2.7783,0.14175000000000001,0.07569450000000001,0.065205,0.6313545,0.10943100000000001,0.018711000000000002,16.7265,3.4020000000000006,0.0,1.4175,0.07371,0.0,2.2680000000000002,18.0,BakedGoods,BakedGoods8
126,18179,"COOKIES,OATMEAL,COMMLY PREP,SOFT-TYPE",0.0,1.72935,25.515,0.790965,8.505,59.25150000000001,38.2725,0.12474,0.15592500000000004,0.1193535,2.97675,0.05670000000000001,0.052731,0.06463800000000001,0.5168205,0.13069350000000002,0.024097500000000004,9.639000000000001,0.0,0.0028350000000000003,1.4175,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
127,18180,"COOKIES,OATMEAL,DRY MIX",0.0,1.84275,7.0875,0.6293700000000001,13.608000000000002,46.2105,51.880500000000005,0.22680000000000003,0.05670000000000001,0.348705,3.0051,0.028350000000000004,0.040256999999999994,0.03969000000000001,0.36855000000000004,0.12955950000000002,0.011907000000000001,14.175,0.0,0.0,0.28350000000000003,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
128,18182,"COOKIES,OATMEAL,REFR DOUGH",0.0,1.5309000000000004,8.7885,0.6066900000000001,7.938000000000001,29.484,41.674499999999995,0.18144000000000002,0.031185,0.2168775,2.57985,0.0,0.06633900000000001,0.041958,0.5287275,0.105462,0.011623500000000002,9.9225,0.0,0.011340000000000001,1.1340000000000001,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods8
129,18183,"COOKIES,OATMEAL,REFR DOUGH,BKD",0.0,1.7010000000000003,9.9225,0.6747299999999999,9.072000000000001,32.886,46.2105,0.201285,0.034587,0.2701755,2.8633499999999996,0.028350000000000004,0.058968,0.041958,0.5287275,0.059535,0.0155925,7.6545000000000005,0.0,0.011340000000000001,1.1340000000000001,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods8
130,18184,"COOKIES,OATMEAL,PREP FROM RECIPE,W/RAISINS",0.0,1.84275,28.35,0.751275,11.907,45.6435,67.7565,0.24381,0.051313500000000005,0.2798145,4.4226,0.14175000000000001,0.0705915,0.047061,0.3569265,0.09327150000000001,0.020128499999999997,8.505,0.0,0.022680000000000002,40.5405,0.0,0.0,0.0,18.0,BakedGoods,BakedGoods0
131,18185,"COOKIES,PNUT BUTTER,COMMLY PREP,REG",57.0,2.52882,11.623500000000002,0.598185,12.474,44.226000000000006,57.26700000000001,0.24381,0.043375500000000004,0.18229050000000002,1.78605,0.0,0.058968,0.058968,1.09431,0.12162150000000001,0.034587,16.1595,2.835,0.011340000000000001,2.5515,1.000755,0.0,1.2474000000000003,18.0,BakedGoods,BakedGoods0
